Identificador;Item;Fecha;Estado;NCM-SIM;Exportador;Localidad;Tipo de Dato;Fecha Cumplido;Fecha Cargado;Destinación;Aduana;Via Transporte;País de Destino;Aduana de Destino;U$S Unitario;U$S FOB;Flete U$S;Seguro;Cantidad;Unidad;Kgs. Netos;Item;Marca - Sufijos;Cantidad;Unitario Divisa;FOB Divisa;Moneda Divisa;Condición de Venta;Marca o Descripcion;Descripcion Arancelaria
22052EC01004447J;1;44700;OFIC;0713.20.90.911T;AGROFIN S.A.;CHARATA;DEFINITIVO;19/05/2022;No disponible;CONSUMO;ROSARIO;CAMION;Sudáfrica;ROSARIO;950;14250;0;0;15;TONELADA;15000;0;MARCA: CHIEF PEAS;15;950;14250;DOLAR USA;FOB;AA(CHIEF PEAS)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22052EC01004447J;2;44700;OFIC;0713.20.90.911T;AGROFIN S.A.;CHARATA;DEFINITIVO;19/05/2022;No disponible;CONSUMO;ROSARIO;CAMION;Sudáfrica;ROSARIO;950;9500;0;0;10;TONELADA;10000;0;MARCA: CHIEF PEAS;10;950;9500;DOLAR USA;FOB;AA(CHIEF PEAS)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22001EC01036929N;1;44701;PRES;0713.20.90.913X;MS AGRO S.R.L.;CIUDAD AUTONOMA;DEFINITIVO;20/05/2022;No disponible;CONSUMO;BS.AS. (CAPITAL);ACUATICA;Emiratos Árabes Unidos;BS.AS. (CAPITAL);700;16800;0;0;24;TONELADA;24000;0;MARCA: SIN MARCA;24;700;16800;DOLAR USA;FOB;AA(SIN MARCA)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22001EC01037002T;1;44701;OFIC;0713.20.90.912V;ELEMENTA FOODS ARGENTINA;CIUDAD AUTONOMA;DEFINITIVO;20/05/2022;No disponible;CONSUMO;BS.AS. (CAPITAL);ACUATICA;Pakistán;BS.AS. (CAPITAL);726.58;52313.76;16086.24;0;72;TONELADA;72000;0;MARCA: SIN MARCA;72;726.58;52313.76;DOLAR USA;CFR;AA(SIN MARCA)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22001EC01037057G;1;44701;OFIC;0713.20.90.912V;ELEMENTA FOODS ARGENTINA;CIUDAD AUTONOMA;DEFINITIVO;20/05/2022;No disponible;CONSUMO;BS.AS. (CAPITAL);ACUATICA;Jordania;BS.AS. (CAPITAL);752.08;36099.84;9826.81;0;48;TONELADA;48000;0;MARCA: SIN MARCA;48;752.08;36099.84;DOLAR USA;CFR;AA(SIN MARCA)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22001EC01037057G;2;44701;OFIC;0713.20.90.913X;ELEMENTA FOODS ARGENTINA;CIUDAD AUTONOMA;DEFINITIVO;20/05/2022;No disponible;CONSUMO;BS.AS. (CAPITAL);ACUATICA;Jordania;BS.AS. (CAPITAL);702.08;33699.84;9173.51;0;48;TONELADA;48000;0;MARCA: SIN MARCA;48;702.08;33699.84;DOLAR USA;CFR;AA(SIN MARCA)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22001EC01037135D;1;44701;AUTO;0713.20.90.919K;GRANOS SAN LORENZO SRL;CORDOBA;DEFINITIVO;20/05/2022;No disponible;CONSUMO;BS.AS. (CAPITAL);ACUATICA;Pakistán;BS.AS. (CAPITAL);450;32400;0;0;72;TONELADA;72000;0;MARCA: S/M;72;450;32400;DOLAR USA;FOB;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22001EC01037137F;1;44701;AUTO;0713.20.90.913X;GRANOS SAN LORENZO SRL;CORDOBA;DEFINITIVO;20/05/2022;No disponible;CONSUMO;BS.AS. (CAPITAL);ACUATICA;Jordania;BS.AS. (CAPITAL);560;26880;0;0;48;TONELADA;48000;0;MARCA: S/M;48;560;26880;DOLAR USA;FOB;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22001EC01037282G;1;44701;AUTO;0713.20.90.912V;GRANOS SAN LORENZO SRL;CORDOBA;DEFINITIVO;20/05/2022;No disponible;CONSUMO;BS.AS. (CAPITAL);ACUATICA;Italia;BS.AS. (CAPITAL);650;46800;0;0;72;TONELADA;72000;0;MARCA: S/M;72;650;46800;DOLAR USA;FOB;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22008EC01006041C;1;44701;OFIC;0713.20.90.919K;DESDELSUR S A;CAPITAL FEDERAL;DEFINITIVO;20/05/2022;No disponible;CONSUMO;CAMPANA;ACUATICA;Pakistán;CAMPANA;736.43;50814;9216;0;69;TONELADA;69000;0;MARCA: S/M;69;736.43;50814;DOLAR USA;CFR;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22008EC01006070E;1;44701;OFIC;0713.20.90.911T;CONO TRADING S.A.S.;CORDOBA;DEFINITIVO;20/05/2022;No disponible;CONSUMO;CAMPANA;ACUATICA;Pakistán;CAMPANA;940;9776;0;0;10.4;TONELADA;10400;0;MARCA: CONO;10.4;940;9776;DOLAR USA;FOB;AA(CONO)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22008EC01006070E;2;44701;OFIC;0713.20.90.911T;CONO TRADING S.A.S.;CORDOBA;DEFINITIVO;20/05/2022;No disponible;CONSUMO;CAMPANA;ACUATICA;Pakistán;CAMPANA;940;4700;0;0;5;TONELADA;5000;0;MARCA: CONO;5;940;4700;DOLAR USA;FOB;AA(CONO)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22008EC01006070E;3;44701;OFIC;0713.20.90.911T;CONO TRADING S.A.S.;CORDOBA;DEFINITIVO;20/05/2022;No disponible;CONSUMO;CAMPANA;ACUATICA;Pakistán;CAMPANA;940;8084;0;0;8.6;TONELADA;8600;0;MARCA: CONO;8.6;940;8084;DOLAR USA;FOB;AA(CONO)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22008EC01006070E;4;44701;OFIC;0713.20.90.912V;CONO TRADING S.A.S.;CORDOBA;DEFINITIVO;20/05/2022;No disponible;CONSUMO;CAMPANA;ACUATICA;Pakistán;CAMPANA;840;9744;0;0;11.6;TONELADA;11600;0;MARCA: CONO;11.6;840;9744;DOLAR USA;FOB;AA(CONO)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22008EC01006070E;5;44701;OFIC;0713.20.90.912V;CONO TRADING S.A.S.;CORDOBA;DEFINITIVO;20/05/2022;No disponible;CONSUMO;CAMPANA;ACUATICA;Pakistán;CAMPANA;840;10332;0;0;12.3;TONELADA;12300;0;MARCA: CONO;12.3;840;10332;DOLAR USA;FOB;AA(CONO)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22008EC01006070E;6;44701;OFIC;0713.20.90.912V;CONO TRADING S.A.S.;CORDOBA;DEFINITIVO;20/05/2022;No disponible;CONSUMO;CAMPANA;ACUATICA;Pakistán;CAMPANA;840;20244;0;0;24.1;TONELADA;24100;0;MARCA: CONO;24.1;840;20244;DOLAR USA;FOB;AA(CONO)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22008EC01006074X;1;44701;OFIC;0713.20.90.912V;DESDELSUR S A;CAPITAL FEDERAL;DEFINITIVO;20/05/2022;No disponible;CONSUMO;CAMPANA;ACUATICA;Italia;CAMPANA;1036.13;71493;9927;0;69;TONELADA;69000;0;MARCA: S/M;69;1036.13;71493;DOLAR USA;CFR;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22008EC01006092X;1;44701;OFIC;0713.20.90.920U;PILAGA S.R.L.;MARTINEZ;DEFINITIVO;20/05/2022;No disponible;CONSUMO;CAMPANA;CAMION;Pakistán;CAMPANA;300;37500;0;0;125;TONELADA;125000;0;MARCA: ADECOAGRO;125;300;37500;DOLAR USA;FOB;AA(ADECOAGRO)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22029EC01003692Y;1;44701;OFIC;0713.20.90.912V;AGRIBRAR SA;CIUDAD AUTONOMA;DEFINITIVO;20/05/2022;No disponible;CONSUMO;IGUAZU;CAMION;Brasil;IGUAZU;710;20235;0;0;28.5;TONELADA;28500;0;MARCA: SIN MARCA;28.5;710;20235;DOLAR USA;FCA;AA(SIN MARCA)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22052EC01004505E;1;44701;OFIC;0713.20.90.912V;LITORAL LOGISTICA S A;SANTA FE;DEFINITIVO;20/05/2022;No disponible;CONSUMO;ROSARIO;CAMION;Uruguay;ROSARIO;1040;29120;0;0;28;TONELADA;28000;0;MARCA: S/M;28;1040;29120;DOLAR USA;FCA;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22069EC01000720H;1;44701;OFIC;0713.20.90.911T;AGRICULTORES FEDERADOS ARGENTINOS SOC CO;ROSARIO;DEFINITIVO;20/05/2022;No disponible;CONSUMO;VILLA CONSTITUCION;CAMION;Angola;VILLA CONSTITUCION;950;45600;0;0;48;TONELADA;48000;0;MARCA: S/M;48;950;45600;DOLAR USA;FOB;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22088EC01005621N;1;44701;OFIC;0713.20.90.913X;LEMARC S.R.L.;CORDOBA;DEFINITIVO;20/05/2022;No disponible;CONSUMO;GENERAL DEHEZA;CAMION;Chile;GENERAL DEHEZA;750;21000;0;0;28;TONELADA;28000;0;MARCA: S/M;28;750;21000;DOLAR USA;FCA;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22001EC01037396M;1;44703;OFIC;0713.20.90.912V;INMIXION S.A.S.;TUCUMAN;DEFINITIVO;22/05/2022;No disponible;CONSUMO;BS.AS. (CAPITAL);ACUATICA;Pakistán;BS.AS. (CAPITAL);675;32400;6000;0;48;TONELADA;48000;0;MARCA: SIN MARCA;48;675;32400;DOLAR USA;CFR;AA(SIN MARCA)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22001EC01037397N;1;44703;OFIC;0713.20.90.911T;INMIXION S.A.S.;TUCUMAN;DEFINITIVO;22/05/2022;No disponible;CONSUMO;BS.AS. (CAPITAL);ACUATICA;Pakistán;BS.AS. (CAPITAL);775;37200;6000;0;48;TONELADA;48000;0;MARCA: SIN MARCA;48;775;37200;DOLAR USA;CFR;AA(SIN MARCA)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22001EC01037444G;1;44704;OFIC;0713.20.90.912V;IMPORTADORA Y EXPORTADORA DEL NORTE S.A.;CAPITAL FEDERAL;DEFINITIVO;23/05/2022;No disponible;CONSUMO;BS.AS. (CAPITAL);ACUATICA;Emiratos Árabes Unidos;BS.AS. (CAPITAL);880;84480;0;0;96;TONELADA;96000;0;MARCA: S/M;96;880;84480;DOLAR USA;FOB;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22001EC01037456J;1;44704;OFIC;0713.20.90.912V;IMPORTADORA Y EXPORTADORA DEL NORTE S.A.;CAPITAL FEDERAL;DEFINITIVO;23/05/2022;No disponible;CONSUMO;BS.AS. (CAPITAL);ACUATICA;Arabia Saudi;BS.AS. (CAPITAL);880;105600;0;0;120;TONELADA;120000;0;MARCA: S/M;120;880;105600;DOLAR USA;FOB;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22001EC01037491X;1;44704;OFIC;0713.20.90.919K;AGROLIT;CIUDAD AUTONOMA;DEFINITIVO;23/05/2022;No disponible;CONSUMO;BS.AS. (CAPITAL);CAMION;Colombia;BS.AS. (CAPITAL);525;25200;0;0;48;TONELADA;48000;0;MARCA: S/MARCA;48;525;25200;DOLAR USA;FCA;AA(S/MARCA)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22001EC01037810D;1;44704;OFIC;0713.20.90.912V;AGROEMPRESA SEMILLAS S.A.;JESUS MARIA;DEFINITIVO;23/05/2022;No disponible;CONSUMO;BS.AS. (CAPITAL);ACUATICA;Pakistán;BS.AS. (CAPITAL);725;52200;0;0;72;TONELADA;72000;0;MARCA: S/M;72;725;52200;DOLAR USA;FOB;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22001EC01037814H;1;44704;OFIC;0713.20.90.911T;LA MALUCA SA;CORDOBA;DEFINITIVO;23/05/2022;No disponible;CONSUMO;BS.AS. (CAPITAL);ACUATICA;Turquía;BS.AS. (CAPITAL);810;58320;0;0;72;TONELADA;72000;0;MARCA: S/MARCA;72;810;58320;DOLAR USA;FOB;AA(S/MARCA)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22008EC01006149L;1;44704;OFIC;0713.20.90.920U;PILAGA S.R.L.;MARTINEZ;DEFINITIVO;23/05/2022;No disponible;CONSUMO;CAMPANA;ACUATICA;Pakistán;CAMPANA;300;37500;0;0;125;TONELADA;125000;0;MARCA: ADECOAGRO;125;300;37500;DOLAR USA;FOB;AA(ADECOAGRO)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22008EC01006155X;1;44704;OFIC;0713.20.90.919K;CONO TRADING S.A.S.;CORDOBA;DEFINITIVO;23/05/2022;No disponible;CONSUMO;CAMPANA;ACUATICA;Pakistán;CAMPANA;450.72;2821.5;0;0;6.26;TONELADA;6268;0;MARCA: CONO;6.26;450.72;2821.5;DOLAR USA;FOB;AA(CONO)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22008EC01006155X;2;44704;OFIC;0713.20.90.919K;CONO TRADING S.A.S.;CORDOBA;DEFINITIVO;23/05/2022;No disponible;CONSUMO;CAMPANA;ACUATICA;Pakistán;CAMPANA;450;17410.5;0;0;38.69;TONELADA;38696;0;MARCA: CONO;38.69;450;17410.5;DOLAR USA;FOB;AA(CONO)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22008EC01006155X;3;44704;OFIC;0713.20.90.919K;CONO TRADING S.A.S.;CORDOBA;DEFINITIVO;23/05/2022;No disponible;CONSUMO;CAMPANA;ACUATICA;Pakistán;CAMPANA;450.45;4495.5;0;0;9.98;TONELADA;9985;0;MARCA: CONO;9.98;450.45;4495.5;DOLAR USA;FOB;AA(CONO)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22008EC01006155X;4;44704;OFIC;0713.20.90.919K;CONO TRADING S.A.S.;CORDOBA;DEFINITIVO;23/05/2022;No disponible;CONSUMO;CAMPANA;ACUATICA;Pakistán;CAMPANA;450;7672.5;0;0;17.05;TONELADA;17051;0;MARCA: CONO;17.05;450;7672.5;DOLAR USA;FOB;AA(CONO)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22008EC01006157K;1;44704;OFIC;0713.20.90.920U;DESDELSUR S A;CAPITAL FEDERAL;DEFINITIVO;23/05/2022;No disponible;CONSUMO;CAMPANA;ACUATICA;Austria;CAMPANA;670.54;64372;13868;0;96;TONELADA;96000;0;MARCA: S/M;96;670.54;64372;DOLAR USA;CFR;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22008EC01006160E;1;44704;OFIC;0713.20.90.912V;DESDELSUR S A;CAPITAL FEDERAL;DEFINITIVO;23/05/2022;No disponible;CONSUMO;CAMPANA;ACUATICA;Alemania;CAMPANA;1071.32;26783;3467;0;25;TONELADA;25000;0;MARCA: S/M;25;1071.32;26783;DOLAR USA;CFR;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22008EC01006166K;1;44704;OFIC;0713.20.90.912V;DESDELSUR S A;CAPITAL FEDERAL;DEFINITIVO;23/05/2022;No disponible;CONSUMO;CAMPANA;ACUATICA;Alemania;CAMPANA;1071.32;26783;3467;0;25;TONELADA;25000;0;MARCA: S/M;25;1071.32;26783;DOLAR USA;CFR;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22008EC01006168M;1;44704;OFIC;0713.20.90.912V;DESDELSUR S A;CAPITAL FEDERAL;DEFINITIVO;23/05/2022;No disponible;CONSUMO;CAMPANA;ACUATICA;Alemania;CAMPANA;1071.32;26783;3467;0;25;TONELADA;25000;0;MARCA: S/M;25;1071.32;26783;DOLAR USA;CFR;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22082EC01001304B;1;44704;OFIC;0713.20.90.911T;DORMAN S.A.S.;SALTA;DEFINITIVO;23/05/2022;No disponible;CONSUMO;BERNARDO DE YRIGOYEN;CAMION;Brasil;BERNARDO DE YRIGOYEN;400;10720;0;0;26.8;TONELADA;26800;0;MARCA: SIN MARCAS;26.8;400;10720;DOLAR USA;FCA;AA(SIN MARCAS)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22082EC01001304B;2;44704;OFIC;0713.20.90.912V;DORMAN S.A.S.;SALTA;DEFINITIVO;23/05/2022;No disponible;CONSUMO;BERNARDO DE YRIGOYEN;CAMION;Brasil;BERNARDO DE YRIGOYEN;400;1200;0;0;3;TONELADA;3000;0;MARCA: SIN MARCAS;3;400;1200;DOLAR USA;FCA;AA(SIN MARCAS)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22082EC01001308F;1;44704;OFIC;0713.20.90.911T;DORMAN S.A.S.;SALTA;DEFINITIVO;23/05/2022;No disponible;CONSUMO;BERNARDO DE YRIGOYEN;CAMION;Brasil;BERNARDO DE YRIGOYEN;400;11600;0;0;29;TONELADA;29000;0;MARCA: SIN MARCAS;29;400;11600;DOLAR USA;FCA;AA(SIN MARCAS)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22001EC01038064F;1;44705;OFIC;0713.20.90.913X;MUEBLES JIM S.A.;CIUDAD AUTONOMA;DEFINITIVO;24/05/2022;No disponible;CONSUMO;BS.AS. (CAPITAL);ACUATICA;Turquía;BS.AS. (CAPITAL);645;15899.25;4313.75;0;24.65;TONELADA;24650;0;MARCA: S/M;24.65;645;15899.25;DOLAR USA;CFR;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22001EC01038151C;1;44705;OFIC;0713.20.90.913X;IMPORTADORA Y EXPORTADORA DEL NORTE S.A.;CAPITAL FEDERAL;DEFINITIVO;24/05/2022;No disponible;CONSUMO;BS.AS. (CAPITAL);ACUATICA;Pakistán;BS.AS. (CAPITAL);820;118080;0;0;144;TONELADA;144000;0;MARCA: SM;144;820;118080;DOLAR USA;FOB;AA(SM)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22001EC01038161D;1;44705;OFIC;0713.20.90.913X;IMPORTADORA Y EXPORTADORA DEL NORTE S.A.;CAPITAL FEDERAL;DEFINITIVO;24/05/2022;No disponible;CONSUMO;BS.AS. (CAPITAL);ACUATICA;Pakistán;BS.AS. (CAPITAL);820;118080;0;0;144;TONELADA;144000;0;MARCA: SM;144;820;118080;DOLAR USA;FOB;AA(SM)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22001EC01038181F;1;44705;OFIC;0713.20.90.912V;ROME S.R.L.;SALTA;DEFINITIVO;24/05/2022;No disponible;CONSUMO;BS.AS. (CAPITAL);ACUATICA;Emiratos Árabes Unidos;BS.AS. (CAPITAL);625.83;30040;7400;0;48;TONELADA;48000;0;MARCA: S/M;48;625.83;30040;DOLAR USA;CFR;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22001EC01038195K;1;44705;AUTO;0713.20.90.913X;GRANOS SAN LORENZO SRL;CORDOBA;DEFINITIVO;24/05/2022;No disponible;CONSUMO;BS.AS. (CAPITAL);ACUATICA;Jordania;BS.AS. (CAPITAL);560;13440;0;0;24;TONELADA;24000;0;MARCA: S/M;24;560;13440;DOLAR USA;FOB;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22001EC01038196L;1;44705;OFIC;0713.20.90.911T;IMPORTADORA Y EXPORTADORA DEL NORTE S.A.;CAPITAL FEDERAL;DEFINITIVO;24/05/2022;No disponible;CONSUMO;BS.AS. (CAPITAL);ACUATICA;Pakistán;BS.AS. (CAPITAL);1005;96480;0;0;96;TONELADA;96000;0;MARCA: SM;96;1005;96480;DOLAR USA;FOB;AA(SM)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22001EC01038223C;1;44705;AUTO;0713.20.90.913X;GRANOS SAN LORENZO SRL;CORDOBA;DEFINITIVO;24/05/2022;No disponible;CONSUMO;BS.AS. (CAPITAL);ACUATICA;Jordania;BS.AS. (CAPITAL);554;39888;11952;0;72;TONELADA;72000;0;MARCA: S/M;72;554;39888;DOLAR USA;CFR;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22001EC01038290G;1;44705;AUTO;0713.20.90.913X;GRANOS SAN LORENZO SRL;CORDOBA;DEFINITIVO;24/05/2022;No disponible;CONSUMO;BS.AS. (CAPITAL);ACUATICA;Jordania;BS.AS. (CAPITAL);560;26880;0;0;48;TONELADA;48000;0;MARCA: S/M;48;560;26880;DOLAR USA;FOB;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22008EC01006210A;1;44705;OFIC;0713.20.90.912V;DESDELSUR S A;CAPITAL FEDERAL;DEFINITIVO;24/05/2022;No disponible;CONSUMO;CAMPANA;CAMION;Estados Unidos;CAMPANA;1285;32060.75;0;0;24.95;TONELADA;24950;1;MARCA: S/M;4.99;1197;5973.03;DOLAR USA;FOB;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22008EC01006210A;1;44705;OFIC;0713.20.90.912V;DESDELSUR S A;CAPITAL FEDERAL;DEFINITIVO;24/05/2022;No disponible;CONSUMO;CAMPANA;CAMION;Estados Unidos;CAMPANA;0;0;0;0;0;No disponible;0;2;MARCA: S/M;19.96;1307;26087.72;DOLAR USA;FOB;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22017EC01002737K;1;44705;OFIC;0713.20.90.913X;BARBALE AGROPECUARIA S.R.L;CORDOBA;DEFINITIVO;24/05/2022;No disponible;CONSUMO;CORDOBA;CAMION;Chile;CORDOBA;730;40296;0;0;55.2;TONELADA;55200;0;MARCA: S/M;55.2;730;40296;DOLAR USA;FCA;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22029EC01003797U;1;44705;OFIC;0713.20.90.912V;AGROEMPRESA SEMILLAS S.A.;JESUS MARIA;DEFINITIVO;24/05/2022;No disponible;CONSUMO;IGUAZU;CAMION;Brasil;IGUAZU;500;14000;0;0;28;TONELADA;28000;0;MARCA: S/M;28;500;14000;DOLAR USA;FCA;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22054EC01002311W;1;44705;OFIC;0713.20.90.912V;B & D INTERNATIONAL S.R.L.;CORDOBA;DEFINITIVO;24/05/2022;No disponible;CONSUMO;SAN JAVIER;CAMION;Brasil;SAN JAVIER;500;13500;0;0;27;TONELADA;27000;0;MARCA: ByD INTERNATIONAL SR;27;500;13500;DOLAR USA;FCA;AA(ByD INTERNATIONAL SR)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22008EC01006289Z;1;44707;OFIC;0713.20.90.919K;PILAGA S.R.L.;MARTINEZ;DEFINITIVO;26/05/2022;No disponible;CONSUMO;CAMPANA;ACUATICA;Pakistán;CAMPANA;450;22500;0;0;50;TONELADA;50000;0;MARCA: ADECOAGRO;50;450;22500;DOLAR USA;FOB;AA(ADECOAGRO)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22008EC01006319K;1;44707;OFIC;0713.20.90.912V;DESDELSUR S A;CAPITAL FEDERAL;DEFINITIVO;26/05/2022;No disponible;CONSUMO;CAMPANA;ACUATICA;Pakistán;CAMPANA;851.43;78332;12288;0;92;TONELADA;92000;0;MARCA: S/M;92;851.43;78332;DOLAR USA;CFR;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22008EC01006335X;1;44707;OFIC;0713.20.90.912V;DESDELSUR S A;CAPITAL FEDERAL;DEFINITIVO;26/05/2022;No disponible;CONSUMO;CAMPANA;ACUATICA;Pakistán;CAMPANA;851.43;58749;9216;0;69;TONELADA;69000;0;MARCA: S/M;69;851.43;58749;DOLAR USA;CFR;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22008EC01006336J;1;44707;OFIC;0713.20.90.912V;DESDELSUR S A;CAPITAL FEDERAL;DEFINITIVO;26/05/2022;No disponible;CONSUMO;CAMPANA;ACUATICA;Pakistán;CAMPANA;851.43;58749;9216;0;69;TONELADA;69000;0;MARCA: S/M;69;851.43;58749;DOLAR USA;CFR;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22008EC01006339M;1;44707;OFIC;0713.20.90.913X;DESDELSUR S A;CAPITAL FEDERAL;DEFINITIVO;26/05/2022;No disponible;CONSUMO;CAMPANA;ACUATICA;Pakistán;CAMPANA;751.43;69132;12288;0;92;TONELADA;92000;0;MARCA: S/M;92;751.43;69132;DOLAR USA;CFR;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22008EC01006340E;1;44707;OFIC;0713.20.90.919K;DESDELSUR S A;CAPITAL FEDERAL;DEFINITIVO;26/05/2022;No disponible;CONSUMO;CAMPANA;ACUATICA;Emiratos Árabes Unidos;CAMPANA;744.7;85640;17860;0;115;TONELADA;115000;0;MARCA: S/M;115;744.7;85640;DOLAR USA;CFR;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22008EC01006344X;1;44707;OFIC;0713.20.90.913X;DESDELSUR S A;CAPITAL FEDERAL;DEFINITIVO;26/05/2022;No disponible;CONSUMO;CAMPANA;ACUATICA;Pakistán;CAMPANA;751.43;51849;9216;0;69;TONELADA;69000;0;MARCA: S/M;69;751.43;51849;DOLAR USA;CFR;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22008EC01006346K;1;44707;OFIC;0713.20.90.913X;DESDELSUR S A;CAPITAL FEDERAL;DEFINITIVO;26/05/2022;No disponible;CONSUMO;CAMPANA;ACUATICA;Pakistán;CAMPANA;751.43;51849;9216;0;69;TONELADA;69000;0;MARCA: S/M;69;751.43;51849;DOLAR USA;CFR;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22008EC01006353X;1;44707;OFIC;0713.20.90.913X;DESDELSUR S A;CAPITAL FEDERAL;DEFINITIVO;26/05/2022;No disponible;CONSUMO;CAMPANA;ACUATICA;Pakistán;CAMPANA;751.43;86415;15360;0;115;TONELADA;115000;0;MARCA: S/M;115;751.43;86415;DOLAR USA;CFR;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22017EC01002754J;1;44707;OFIC;0713.20.90.911T;AGROEMPRESA SEMILLAS S.A.;JESUS MARIA;DEFINITIVO;26/05/2022;No disponible;CONSUMO;CORDOBA;CAMION;Brasil;CORDOBA;600;18000;0;0;30;TONELADA;30000;0;MARCA: S/M;30;600;18000;DOLAR USA;FCA;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
22001EC01038954N;1;44708;OFIC;0713.20.90.911T;LATINWARE S.A.;BUENOS AIRES;DEFINITIVO;27/05/2022;No disponible;CONSUMO;BS.AS. (CAPITAL);ACUATICA;Turquía;BS.AS. (CAPITAL);972;72900;11100;0;75;TONELADA;75000;0;MARCA: S/M;75;972;72900;DOLAR USA;CFR;AA(S/M)-PB00-;HORTALIZAS DE VAINA SECAS DESVAINADAS
